HostTaxID,Host,HostGenus,HostFamily,HostOrder,HostClass,HostNCBIResolved
150288,boleophthalmus pectinirostris,boleophthalmus,gobiidae,gobiiformes,actinopteri,TRUE
161648,bombycilla cedrorum,bombycilla,bombycillidae,passeriformes,aves,TRUE
125297,bombycilla garrulus,bombycilla,bombycillidae,passeriformes,aves,TRUE
9000,bonasa umbellus,bonasa,phasianidae,galliformes,aves,TRUE
36219,boops boops,boops,sparidae,spariformes,actinopteri,TRUE
30520,bos frontalis,bos,bovidae,artiodactyla,mammalia,TRUE
9904,bos gaurus,bos,bovidae,artiodactyla,mammalia,TRUE
30521,bos grunniens,bos,bovidae,artiodactyla,mammalia,TRUE
9915,bos indicus,bos,bovidae,artiodactyla,mammalia,TRUE
9906,bos javanicus,bos,bovidae,artiodactyla,mammalia,TRUE
72004,bos mutus,bos,bovidae,artiodactyla,mammalia,TRUE
9909,bos primigenius,bos,bovidae,artiodactyla,mammalia,TRUE
29061,bos sp.,bos,bovidae,artiodactyla,mammalia,TRUE
9913,bos taurus,bos,bovidae,artiodactyla,mammalia,TRUE
9917,boselaphus tragocamelus,boselaphus,bovidae,artiodactyla,mammalia,TRUE
188376,botaurus stellaris,botaurus,ardeidae,pelecaniformes,aves,TRUE
44725,bothriechis schlegelii,bothriechis,viperidae,squamata,lepidosauria,TRUE
8725,bothrops atrox,bothrops,viperidae,squamata,lepidosauria,TRUE
44724,bothrops bilineatus,bothrops,viperidae,squamata,lepidosauria,TRUE
32488,boulengerochromis microlepis,boulengerochromis,cichlidae,cichliformes,actinopteri,TRUE
62067,brachymystax lenok,brachymystax,salmonidae,salmoniformes,actinopteri,TRUE
30594,brachyteles arachnoides,brachyteles,atelidae,primates,mammalia,TRUE
9354,bradypus tridactylus,bradypus,bradypodidae,pilosa,mammalia,TRUE
9355,bradypus variegatus,bradypus,bradypodidae,pilosa,mammalia,TRUE
184712,branta bernicla,branta,anatidae,anseriformes,aves,TRUE
8853,branta canadensis,branta,anatidae,anseriformes,aves,TRUE
371860,branta hutchinsii,branta,anatidae,anseriformes,aves,TRUE
184711,branta leucopsis,branta,anatidae,anseriformes,aves,TRUE
184715,branta ruficollis,branta,anatidae,anseriformes,aves,TRUE
56282,branta sandvicensis,branta,anatidae,anseriformes,aves,TRUE
224708,brevoortia tyrannus,brevoortia,clupeidae,clupeiformes,actinopteri,TRUE
174280,broadleysaurus major,broadleysaurus,gerrhosauridae,squamata,lepidosauria,TRUE
671078,brotogeris tirica,brotogeris,psittacidae,psittaciformes,aves,TRUE
178886,brotogeris versicolurus,brotogeris,psittacidae,psittaciformes,aves,TRUE
89462,bubalus bubalis,bubalus,bovidae,artiodactyla,mammalia,TRUE
3119969,bubalus kerabau,bubalus,bovidae,artiodactyla,mammalia,TRUE
85875,bubalus sp.,bubalus,bovidae,artiodactyla,mammalia,TRUE
30461,bubo bubo,bubo,strigidae,strigiformes,aves,TRUE
371907,bubo scandiacus,bubo,strigidae,strigiformes,aves,TRUE
748877,bubo sumatranus,bubo,strigidae,strigiformes,aves,TRUE
56268,bubo virginianus,bubo,strigidae,strigiformes,aves,TRUE
110668,bubulcus ibis,bubulcus,ardeidae,pelecaniformes,aves,TRUE
279934,bucephala albeola,bucephala,anatidae,anseriformes,aves,TRUE
107022,bucephala clangula,bucephala,anatidae,anseriformes,aves,TRUE
153643,bucorvus abyssinicus,bucorvus,bucorvidae,bucerotiformes,aves,TRUE
37181,budorcas taxicolor,budorcas,bovidae,artiodactyla,mammalia,TRUE
3369737,budorcas tibetana,budorcas,bovidae,artiodactyla,mammalia,TRUE
8384,bufo bufo,bufo,bufonidae,anura,amphibia,TRUE
30331,bufo gargarizans,bufo,bufonidae,anura,amphibia,TRUE
655841,bufo spinosus,bufo,bufonidae,anura,amphibia,TRUE
585466,burhinus grallarius,burhinus,burhinidae,charadriiformes,aves,TRUE
85105,burhinus oedicnemus,burhinus,burhinidae,charadriiformes,aves,TRUE
335207,butastur indicus,butastur,accipitridae,accipitriformes,aves,TRUE
223853,buteo brachyurus,buteo,accipitridae,accipitriformes,aves,TRUE
30397,buteo buteo,buteo,accipitridae,accipitriformes,aves,TRUE
115228,buteo buteo,buteo,accipitridae,accipitriformes,aves,TRUE
56263,buteo jamaicensis,buteo,accipitridae,accipitriformes,aves,TRUE
224669,buteo japonicus,buteo,accipitridae,accipitriformes,aves,TRUE
115229,buteo lagopus,buteo,accipitridae,accipitriformes,aves,TRUE
116580,buteo lagopus,buteo,accipitridae,accipitriformes,aves,TRUE
223475,buteo lineatus,buteo,accipitridae,accipitriformes,aves,TRUE
218281,buteo platypterus,buteo,accipitridae,accipitriformes,aves,TRUE
223441,buteo regalis,buteo,accipitridae,accipitriformes,aves,TRUE
115134,buteo rufinus,buteo,accipitridae,accipitriformes,aves,TRUE
116585,buteo rufinus,buteo,accipitridae,accipitriformes,aves,TRUE
223437,buteo rufofuscus,buteo,accipitridae,accipitriformes,aves,TRUE
156757,buteo swainsoni,buteo,accipitridae,accipitriformes,aves,TRUE
223496,buteogallus meridionalis,buteogallus,accipitridae,accipitriformes,aves,TRUE
223497,buteogallus urubitinga,buteogallus,accipitridae,accipitriformes,aves,TRUE
433628,butorides striata,butorides,ardeidae,pelecaniformes,aves,TRUE
110671,butorides virescens,butorides,ardeidae,pelecaniformes,aves,TRUE
1303088,bycanistes fistulator,bycanistes,bucerotidae,bucerotiformes,aves,TRUE
1756215,cabassous centralis,cabassous,chlamyphoridae,cingulata,mammalia,TRUE
166737,cabillus tongarevae,cabillus,gobiidae,gobiiformes,actinopteri,TRUE
30596,cacajao calvus,cacajao,pitheciidae,primates,mammalia,TRUE
70825,cacajao melanocephalus,cacajao,pitheciidae,primates,mammalia,TRUE
70927,cacajao rubicundus,cacajao,pitheciidae,primates,mammalia,TRUE
141836,cacatua alba,cacatua,cacatuidae,psittaciformes,aves,TRUE
141834,cacatua ducorpsii,cacatua,cacatuidae,psittaciformes,aves,TRUE
141274,cacatua galerita,cacatua,cacatuidae,psittaciformes,aves,TRUE
1548957,cacatua galerita,cacatua,cacatuidae,psittaciformes,aves,TRUE
141840,cacatua galerita,cacatua,cacatuidae,psittaciformes,aves,TRUE
12983,cacatua goffiniana,cacatua,cacatuidae,psittaciformes,aves,TRUE
141837,cacatua haematuropygia,cacatua,cacatuidae,psittaciformes,aves,TRUE
136504,cacatua moluccensis,cacatua,cacatuidae,psittaciformes,aves,TRUE
141835,cacatua ophthalmica,cacatua,cacatuidae,psittaciformes,aves,TRUE
986097,cacatua pastinator,cacatua,cacatuidae,psittaciformes,aves,TRUE
274074,cacatua sanguinea,cacatua,cacatuidae,psittaciformes,aves,TRUE
141271,cacatua sulphurea,cacatua,cacatuidae,psittaciformes,aves,TRUE
1344800,cacatua tenuirostris,cacatua,cacatuidae,psittaciformes,aves,TRUE
8499,caiman crocodilus,caiman,alligatoridae,crocodylia,,TRUE
190476,caiman latirostris,caiman,alligatoridae,crocodylia,,TRUE
8855,cairina moschata,cairina,anatidae,anseriformes,aves,TRUE
1364912,calandrella cinerea,calandrella,alaudidae,passeriformes,aves,TRUE
192723,calidris acuminata,calidris,scolopacidae,charadriiformes,aves,TRUE
279936,calidris alba,calidris,scolopacidae,charadriiformes,aves,TRUE
8919,calidris alpina,calidris,scolopacidae,charadriiformes,aves,TRUE
227173,calidris canutus,calidris,scolopacidae,charadriiformes,aves,TRUE
217133,calidris ferruginea,calidris,scolopacidae,charadriiformes,aves,TRUE
279940,calidris fuscicollis,calidris,scolopacidae,charadriiformes,aves,TRUE
279941,calidris mauri,calidris,scolopacidae,charadriiformes,aves,TRUE
670340,calidris minuta,calidris,scolopacidae,charadriiformes,aves,TRUE
279935,calidris minutilla,calidris,scolopacidae,charadriiformes,aves,TRUE
217132,calidris ptilocnemis,calidris,scolopacidae,charadriiformes,aves,TRUE
279961,calidris pusilla,calidris,scolopacidae,charadriiformes,aves,TRUE
425635,calidris pygmaea,calidris,scolopacidae,charadriiformes,aves,TRUE
272047,calidris ruficollis,calidris,scolopacidae,charadriiformes,aves,TRUE
328946,calidris temminckii,calidris,scolopacidae,charadriiformes,aves,TRUE
867334,callicebus nigrifrons,callicebus,pitheciidae,primates,mammalia,TRUE
70814,callicebus personatus,callicebus,pitheciidae,primates,mammalia,TRUE
116962,callicebus sp.,callicebus,pitheciidae,primates,mammalia,TRUE
9495,callimico goeldii,callimico,cebidae,primates,mammalia,TRUE
435136,callionymus kaianus,callionymus,callionymidae,syngnathiformes,actinopteri,TRUE
229100,calliope calliope,calliope,muscicapidae,passeriformes,aves,TRUE
67771,callipepla californica,callipepla,odontophoridae,galliformes,aves,TRUE
67773,callipepla gambelii,callipepla,odontophoridae,galliformes,aves,TRUE
52231,callithrix geoffroyi,callithrix,cebidae,primates,mammalia,TRUE
9483,callithrix jacchus,callithrix,cebidae,primates,mammalia,TRUE
57378,callithrix penicillata,callithrix,cebidae,primates,mammalia,TRUE
9485,callithrix sp.,callithrix,cebidae,primates,mammalia,TRUE
986101,callocephalon fimbriatum,callocephalon,psittacidae,psittaciformes,aves,TRUE
32491,callochromis macrops,callochromis,cichlidae,cichliformes,actinopteri,TRUE
27735,callochromis pleurospilus,callochromis,cichlidae,cichliformes,actinopteri,TRUE
75871,callonetta leucophrys,callonetta,anatidae,anseriformes,aves,TRUE
271259,callopistes maculatus,callopistes,teiidae,squamata,lepidosauria,TRUE
34884,callorhinus ursinus,callorhinus,otariidae,carnivora,mammalia,TRUE
64677,callosciurus erythraeus,callosciurus,sciuridae,rodentia,mammalia,TRUE
1591310,callosciurus erythraeus,callosciurus,sciuridae,rodentia,mammalia,TRUE
127500,callosciurus finlaysonii,callosciurus,sciuridae,rodentia,mammalia,TRUE
64678,callosciurus notatus,callosciurus,sciuridae,rodentia,mammalia,TRUE
64676,callosciurus prevostii,callosciurus,sciuridae,rodentia,mammalia,TRUE
76772,callospermophilus lateralis,callospermophilus,sciuridae,rodentia,mammalia,TRUE
187106,caloenas nicobarica,caloenas,columbidae,columbiformes,aves,TRUE
414451,calomys callidus,calomys,cricetidae,rodentia,mammalia,TRUE
56210,calomys callosus,calomys,cricetidae,rodentia,mammalia,TRUE
160455,calomys fecundus,calomys,cricetidae,rodentia,mammalia,TRUE
56211,calomys laucha,calomys,cricetidae,rodentia,mammalia,TRUE
56212,calomys musculinus,calomys,cricetidae,rodentia,mammalia,TRUE
160457,calomys sp.,calomys,cricetidae,rodentia,mammalia,TRUE
162310,calomys tener,calomys,cricetidae,rodentia,mammalia,TRUE
1323832,calonectris borealis,calonectris,procellariidae,procellariiformes,aves,TRUE
48253,calotes versicolor,calotes,agamidae,squamata,lepidosauria,TRUE
30374,calotriton asper,calotriton,salamandridae,caudata,amphibia,TRUE
992409,caluromys derbianus,caluromys,didelphidae,didelphimorphia,mammalia,TRUE
70610,caluromys philander,caluromys,didelphidae,didelphimorphia,mammalia,TRUE
9244,calypte anna,calypte,trochilidae,apodiformes,aves,TRUE
371909,calypte costae,calypte,trochilidae,apodiformes,aves,TRUE
35551,calyptorhynchus banksii,calyptorhynchus,cacatuidae,psittaciformes,aves,TRUE
986098,calyptorhynchus lathami,calyptorhynchus,cacatuidae,psittaciformes,aves,TRUE
48878,camarhynchus pallidus,camarhynchus,thraupidae,passeriformes,aves,TRUE
9837,camelus bactrianus,camelus,camelidae,artiodactyla,mammalia,TRUE
9838,camelus dromedarius,camelus,camelidae,artiodactyla,mammalia,TRUE
68723,canis adustus,canis,canidae,carnivora,mammalia,TRUE
68724,canis aureus,canis,canidae,carnivora,mammalia,TRUE
9614,canis latrans,canis,canidae,carnivora,mammalia,TRUE
425934,canis lupus,canis,canidae,carnivora,mammalia,TRUE
443256,canis lupus,canis,canidae,carnivora,mammalia,TRUE
9612,canis lupus,canis,canidae,carnivora,mammalia,TRUE
9615,canis lupus,canis,canidae,carnivora,mammalia,TRUE
246882,canis lupus,canis,canidae,carnivora,mammalia,TRUE
143281,canis lupus,canis,canidae,carnivora,mammalia,TRUE
2841922,canis lupus,canis,canidae,carnivora,mammalia,TRUE
68725,canis mesomelas,canis,canidae,carnivora,mammalia,TRUE
32534,canis simensis,canis,canidae,carnivora,mammalia,TRUE
9616,canis sp.,canis,canidae,carnivora,mammalia,TRUE
264151,canthigaster rivulata,canthigaster,tetraodontidae,tetraodontiformes,actinopteri,TRUE
9923,capra aegagrus,capra,bovidae,artiodactyla,mammalia,TRUE
72540,capra caucasica,capra,bovidae,artiodactyla,mammalia,TRUE
9925,capra hircus,capra,bovidae,artiodactyla,mammalia,TRUE
72542,capra ibex,capra,bovidae,artiodactyla,mammalia,TRUE
72543,capra nubiana,capra,bovidae,artiodactyla,mammalia,TRUE
80419,capra pyrenaica,capra,bovidae,artiodactyla,mammalia,TRUE
72544,capra sibirica,capra,bovidae,artiodactyla,mammalia,TRUE
61294,capra sp.,capra,bovidae,artiodactyla,mammalia,TRUE
9858,capreolus capreolus,capreolus,cervidae,artiodactyla,mammalia,TRUE
48560,capreolus pygargus,capreolus,cervidae,artiodactyla,mammalia,TRUE
9966,capricornis crispus,capricornis,bovidae,artiodactyla,mammalia,TRUE
1073286,capricornis milneedwardsii,capricornis,bovidae,artiodactyla,mammalia,TRUE
2664340,capricornis rubidus,capricornis,bovidae,artiodactyla,mammalia,TRUE
34865,capricornis sumatraensis,capricornis,bovidae,artiodactyla,mammalia,TRUE
111811,caprimulgus europaeus,caprimulgus,caprimulgidae,caprimulgiformes,aves,TRUE
61394,caracal caracal,caracal,felidae,carnivora,mammalia,TRUE
8951,caracara plancus,caracara,falconidae,falconiformes,aves,TRUE
274469,carangoides equula,carangoides,carangidae,carangiformes,actinopteri,TRUE
173346,caranx sexfasciatus,caranx,carangidae,carangiformes,actinopteri,TRUE
7957,carassius auratus,carassius,cyprinidae,cypriniformes,actinopteri,TRUE
145527,carassius auratus,carassius,cyprinidae,cypriniformes,actinopteri,TRUE
217509,carassius carassius,carassius,cyprinidae,cypriniformes,actinopteri,TRUE
101364,carassius gibelio,carassius,cyprinidae,cypriniformes,actinopteri,TRUE
30501,carcharias taurus,carcharias,odontaspididae,lamniformes,chondrichthyes,TRUE
98964,cardinalis cardinalis,cardinalis,cardinalidae,passeriformes,aves,TRUE
270764,cardioderma cor,cardioderma,megadermatidae,chiroptera,mammalia,TRUE
37600,carduelis carduelis,carduelis,fringillidae,passeriformes,aves,TRUE
54775,carduelis carduelis,carduelis,fringillidae,passeriformes,aves,TRUE
8467,caretta caretta,caretta,cheloniidae,testudines,,TRUE
138695,carollia brevicauda,carollia,phyllostomidae,chiroptera,mammalia,TRUE
40233,carollia perspicillata,carollia,phyllostomidae,chiroptera,mammalia,TRUE
208969,carollia sowelli,carollia,phyllostomidae,chiroptera,mammalia,TRUE
138697,carollia subrufa,carollia,phyllostomidae,chiroptera,mammalia,TRUE
244777,carpiodes cyprinus,carpiodes,catostomidae,cypriniformes,actinopteri,TRUE
175930,carpodacus erythrinus,carpodacus,fringillidae,passeriformes,aves,TRUE
175933,carpodacus roseus,carpodacus,fringillidae,passeriformes,aves,TRUE
2713617,carpodacus sibiricus,carpodacus,fringillidae,passeriformes,aves,TRUE
1091509,casinycteris argynnis,casinycteris,pteropodidae,chiroptera,mammalia,TRUE
51338,castor canadensis,castor,castoridae,rodentia,mammalia,TRUE
10185,castor fiber,castor,castoridae,rodentia,mammalia,TRUE
331605,castor fiber,castor,castoridae,rodentia,mammalia,TRUE
43455,cathartes aura,cathartes,cathartidae,accipitriformes,aves,TRUE
159581,catharus fuscescens,catharus,turdidae,passeriformes,aves,TRUE
9185,catharus guttatus,catharus,turdidae,passeriformes,aves,TRUE
91951,catharus ustulatus,catharus,turdidae,passeriformes,aves,TRUE
7971,catostomus commersonii,catostomus,catostomidae,cypriniformes,actinopteri,TRUE
37548,cavia aperea,cavia,caviidae,rodentia,mammalia,TRUE
10141,cavia porcellus,cavia,caviidae,rodentia,mammalia,TRUE
9493,cebuella pygmaea,cebuella,cebidae,primates,mammalia,TRUE
9514,cebus albifrons,cebus,cebidae,primates,mammalia,TRUE
9516,cebus capucinus,cebus,cebidae,primates,mammalia,TRUE
2715852,cebus imitator,cebus,cebidae,primates,mammalia,TRUE
37295,cebus olivaceus,cebus,cebidae,primates,mammalia,TRUE
9517,cebus sp.,cebus,cebidae,primates,mammalia,TRUE
1985288,cebus unicolor,cebus,cebidae,primates,mammalia,TRUE
317158,cecropis daurica,cecropis,hirundinidae,passeriformes,aves,TRUE
990671,centroberyx rubricaudus,centroberyx,berycidae,beryciformes,actinopteri,TRUE
9002,centrocercus urophasianus,centrocercus,phasianidae,galliformes,aves,TRUE
1540822,centrochelys sulcata,centrochelys,testudinidae,testudines,,TRUE
171732,centrolabrus exoletus,centrolabrus,labridae,labriformes,actinopteri,TRUE
28806,centropomus undecimalis,centropomus,centropomidae,,actinopteri,TRUE
184440,centropristis striata,centropristis,serranidae,perciformes,actinopteri,TRUE
121387,centropus phasianinus,centropus,centropidae,cuculiformes,aves,TRUE
309930,cephalopholis argus,cephalopholis,serranidae,perciformes,actinopteri,TRUE
91743,cephalopholis boenak,cephalopholis,serranidae,perciformes,actinopteri,TRUE
909114,cephalopholis hemistiktos,cephalopholis,serranidae,perciformes,actinopteri,TRUE
1146960,cephalopholis spiloparaea,cephalopholis,serranidae,perciformes,actinopteri,TRUE
160709,cephalopholis urodeta,cephalopholis,serranidae,perciformes,actinopteri,TRUE
129223,cephalophorus callipygus,cephalophorus,bovidae,artiodactyla,mammalia,TRUE
70738,cephalophorus leucogaster,cephalophorus,bovidae,artiodactyla,mammalia,TRUE
129226,cephalophorus niger,cephalophorus,bovidae,artiodactyla,mammalia,TRUE
129227,cephalophorus nigrifrons,cephalophorus,bovidae,artiodactyla,mammalia,TRUE
129230,cephalophorus rufilatus,cephalophorus,bovidae,artiodactyla,mammalia,TRUE
129232,cephalophorus weynsi,cephalophorus,bovidae,artiodactyla,mammalia,TRUE
129233,cephalophula zebra,cephalophula,bovidae,artiodactyla,mammalia,TRUE
97360,cephalophus dorsalis,cephalophus,bovidae,artiodactyla,mammalia,TRUE
50347,cephalophus silvicultor,cephalophus,bovidae,artiodactyla,mammalia,TRUE
27608,cephalorhynchus eutropia,cephalorhynchus,delphinidae,artiodactyla,mammalia,TRUE
8697,cerastes cerastes,cerastes,viperidae,squamata,lepidosauria,TRUE
30347,ceratophrys ornata,ceratophrys,ceratophryidae,anura,amphibia,TRUE
1941448,ceratopipra erythrocephala,ceratopipra,pipridae,passeriformes,aves,TRUE
9807,ceratotherium simum,ceratotherium,rhinocerotidae,perissodactyla,mammalia,TRUE
255237,cercocebus agilis,cercocebus,cercopithecidae,primates,mammalia,TRUE
9531,cercocebus atys,cercocebus,cercopithecidae,primates,mammalia,TRUE
75569,cercocebus chrysogaster,cercocebus,cercopithecidae,primates,mammalia,TRUE
9532,cercocebus galeritus,cercocebus,cercopithecidae,primates,mammalia,TRUE
9530,cercocebus torquatus,cercocebus,cercopithecidae,primates,mammalia,TRUE
81944,cercocebus torquatus,cercocebus,cercopithecidae,primates,mammalia,TRUE
867370,cercopithecus albogularis,cercopithecus,cercopithecidae,primates,mammalia,TRUE
36223,cercopithecus ascanius,cercopithecus,cercopithecidae,primates,mammalia,TRUE
192857,cercopithecus ascanius,cercopithecus,cercopithecidae,primates,mammalia,TRUE
192858,cercopithecus ascanius,cercopithecus,cercopithecidae,primates,mammalia,TRUE
303588,cercopithecus campbelli,cercopithecus,cercopithecidae,primates,mammalia,TRUE
9535,cercopithecus cephus,cercopithecus,cercopithecidae,primates,mammalia,TRUE
192860,cercopithecus cephus,cercopithecus,cercopithecidae,primates,mammalia,TRUE
1137511,cercopithecus denti,cercopithecus,cercopithecidae,primates,mammalia,TRUE
36224,cercopithecus diana,cercopithecus,cercopithecidae,primates,mammalia,TRUE
167130,cercopithecus erythrotis,cercopithecus,cercopithecidae,primates,mammalia,TRUE
9536,cercopithecus hamlyni,cercopithecus,cercopithecidae,primates,mammalia,TRUE
1137481,cercopithecus kandti,cercopithecus,cercopithecidae,primates,mammalia,TRUE
36225,cercopithecus mitis,cercopithecus,cercopithecidae,primates,mammalia,TRUE
36226,cercopithecus mona,cercopithecus,cercopithecidae,primates,mammalia,TRUE
36227,cercopithecus neglectus,cercopithecus,cercopithecidae,primates,mammalia,TRUE
36228,cercopithecus nictitans,cercopithecus,cercopithecidae,primates,mammalia,TRUE
100487,cercopithecus petaurista,cercopithecus,cercopithecidae,primates,mammalia,TRUE
102108,cercopithecus pogonias,cercopithecus,cercopithecidae,primates,mammalia,TRUE
263448,cercopithecus wolfi,cercopithecus,cercopithecidae,primates,mammalia,TRUE
