taxid,rank,name,id
9503,species,Alouatta seniculus,9503
155317,class,Lepidosauria,8504
155317,order,Squamata,8509
155317,clade,Bifurcata,1329961
155317,clade,Unidentata,1329950
155317,infraorder,Scinciformata,35033
155317,family,Scincidae,66056
155317,subfamily,Scincinae,1273158
155317,genus,Scincus,155316
155317,species,Scincus scincus,155317
400184,class,Mammalia,40674
400184,clade,Theria,32525
400184,clade,Eutheria,9347
400184,clade,Boreoeutheria,1437010
400184,superorder,Euarchontoglires,314146
400184,clade,Glires,314147
400184,order,Rodentia,9989
400184,suborder,Myomorpha,1963758
400184,clade,Muroidea,337687
400184,family,Cricetidae,337677
400184,subfamily,Arvicolinae,39087
400184,genus,Alticola,98315
400184,species,Alticola argentatus,400184
8443,class,Amphibia,8292
8443,superorder,Batrachia,41666
8443,order,Anura,8342
8443,family,Alytidae,8343
8443,subfamily,Alytinae,1431191
8443,genus,Alytes,8442
8443,species,Alytes obstetricans,8443
247729,class,Aves,8782
247729,infraclass,Neognathae,8825
247729,order,Passeriformes,9126
247729,superfamily,Passeroidea,175121
247729,family,Estrildidae,37611
247729,genus,Amandava,187412
247729,species,Amandava amandava,247729
261959,class,Aves,8782
261959,infraclass,Neognathae,8825
261959,order,Gruiformes,9108
261959,family,Rallidae,9119
261959,genus,Amaurornis,72016
261959,species,Amaurornis phoenicurus,261959
12930,class,Aves,8782
12930,infraclass,Neognathae,8825
12930,order,Psittaciformes,9223
12930,family,Psittacidae,9224
12930,genus,Amazona,12929
12930,species,Amazona aestiva,12930
241569,class,Aves,8782
241569,infraclass,Neognathae,8825
241569,order,Psittaciformes,9223
241569,family,Psittacidae,9224
241569,genus,Amazona,12929
241569,species,Amazona albifrons,241569
151758,class,Aves,8782
151758,infraclass,Neognathae,8825
151758,order,Psittaciformes,9223
151758,family,Psittacidae,9224
151758,genus,Amazona,12929
151758,species,Amazona amazonica,151758
241563,class,Aves,8782
241563,infraclass,Neognathae,8825
241563,order,Psittaciformes,9223
241563,family,Psittacidae,9224
241563,genus,Amazona,12929
241563,species,Amazona arausiaca,241563
152277,class,Aves,8782
152277,infraclass,Neognathae,8825
152277,order,Psittaciformes,9223
152277,family,Psittacidae,9224
152277,genus,Amazona,12929
152277,species,Amazona auropalliata,152277
151759,class,Aves,8782
151759,infraclass,Neognathae,8825
151759,order,Psittaciformes,9223
151759,family,Psittacidae,9224
151759,genus,Amazona,12929
151759,species,Amazona autumnalis,151759
229553,class,Aves,8782
229553,infraclass,Neognathae,8825
229553,order,Psittaciformes,9223
229553,family,Psittacidae,9224
229553,genus,Amazona,12929
229553,species,Amazona barbadensis,229553
151760,class,Aves,8782
151760,infraclass,Neognathae,8825
151760,order,Psittaciformes,9223
151760,family,Psittacidae,9224
151760,genus,Amazona,12929
151760,species,Amazona farinosa,151760
244075,class,Aves,8782
244075,infraclass,Neognathae,8825
244075,order,Psittaciformes,9223
244075,family,Psittacidae,9224
244075,genus,Amazona,12929
244075,species,Amazona festiva,244075
241562,class,Aves,8782
241562,infraclass,Neognathae,8825
241562,order,Psittaciformes,9223
241562,family,Psittacidae,9224
241562,genus,Amazona,12929
241562,species,Amazona leucocephala,241562
151761,class,Aves,8782
151761,infraclass,Neognathae,8825
151761,order,Psittaciformes,9223
151761,family,Psittacidae,9224
151761,genus,Amazona,12929
151761,species,Amazona ochrocephala,151761
152276,class,Aves,8782
152276,infraclass,Neognathae,8825
152276,order,Psittaciformes,9223
152276,family,Psittacidae,9224
152276,genus,Amazona,12929
152276,species,Amazona oratrix,152276
244082,class,Aves,8782
244082,infraclass,Neognathae,8825
244082,order,Psittaciformes,9223
244082,family,Psittacidae,9224
244082,genus,Amazona,12929
244082,species,Amazona rhodocorytha,244082
57393,class,Aves,8782
57393,infraclass,Neognathae,8825
57393,order,Psittaciformes,9223
57393,family,Psittacidae,9224
57393,genus,Amazona,12929
57393,species,Amazona ventralis,57393
244084,class,Aves,8782
244084,infraclass,Neognathae,8825
244084,order,Psittaciformes,9223
244084,family,Psittacidae,9224
244084,genus,Amazona,12929
244084,species,Amazona vinacea,244084
229552,class,Aves,8782
229552,infraclass,Neognathae,8825
229552,order,Psittaciformes,9223
229552,family,Psittacidae,9224
229552,genus,Amazona,12929
229552,species,Amazona viridigenalis,229552
1209394,class,Aves,8782
1209394,infraclass,Neognathae,8825
1209394,order,Psittaciformes,9223
1209394,family,Psittacidae,9224
1209394,genus,Amazona,12929
1209394,species,Amazona xantholora,1209394
43114,class,Amphibia,8292
43114,superorder,Batrachia,41666
43114,order,Caudata,8293
43114,superfamily,Salamandroidea,30367
43114,family,Ambystomatidae,8294
43114,genus,Ambystoma,8295
43114,species,Ambystoma maculatum,43114
2511205,class,Amphibia,8292
2511205,superorder,Batrachia,41666
2511205,order,Caudata,8293
2511205,superfamily,Salamandroidea,30367
2511205,family,Ambystomatidae,8294
2511205,genus,Ambystoma,8295
2511205,species,Ambystoma mavortium,2511205
8296,class,Amphibia,8292
8296,superorder,Batrachia,41666
8296,order,Caudata,8293
8296,superfamily,Salamandroidea,30367
8296,family,Ambystomatidae,8294
8296,genus,Ambystoma,8295
8296,species,Ambystoma mexicanum,8296
43115,class,Amphibia,8292
43115,superorder,Batrachia,41666
43115,order,Caudata,8293
43115,superfamily,Salamandroidea,30367
43115,family,Ambystomatidae,8294
43115,genus,Ambystoma,8295
43115,species,Ambystoma opacum,43115
8305,class,Amphibia,8292
8305,superorder,Batrachia,41666
8305,order,Caudata,8293
8305,superfamily,Salamandroidea,30367
8305,family,Ambystomatidae,8294
8305,genus,Ambystoma,8295
8305,species,Ambystoma tigrinum,8305
8535,class,Lepidosauria,8504
8535,order,Squamata,8509
8535,clade,Bifurcata,1329961
8535,clade,Unidentata,1329950
8535,clade,Episquamata,1329912
8535,clade,Laterata,1329976
8535,superfamily,Teiioidea,35036
8535,family,Teiidae,8530
8535,genus,Ameiva,8533
8535,species,Ameiva ameiva,8535
2502157,class,Mammalia,40674
2502157,clade,Theria,32525
2502157,clade,Eutheria,9347
2502157,clade,Boreoeutheria,1437010
2502157,superorder,Euarchontoglires,314146
2502157,clade,Glires,314147
2502157,order,Rodentia,9989
2502157,suborder,Sciuromorpha,33553
2502157,family,Sciuridae,55153
2502157,subfamily,Xerinae,337726
2502157,tribe,Marmotini,337730
2502157,genus,Ammospermophilus,45485
2502157,species,Ammospermophilus nelsoni,2502157
9899,class,Mammalia,40674
9899,clade,Theria,32525
9899,clade,Eutheria,9347
9899,clade,Boreoeutheria,1437010
9899,superorder,Laurasiatheria,314145
9899,order,Artiodactyla,91561
9899,suborder,Ruminantia,9845
9899,infraorder,Pecora,35500
9899,family,Bovidae,9895
9899,subfamily,Caprinae,9963
9899,genus,Ammotragus,9898
9899,species,Ammotragus lervia,9899
28680,class,Aves,8782
28680,infraclass,Neognathae,8825
28680,superorder,Galloanserae,1549675
28680,order,Anseriformes,8826
28680,family,Anatidae,8830
28680,subfamily,Anatinae,2068716
28680,genus,Anas,8835
28680,species,Anas acuta,28680
75834,class,Aves,8782
75834,infraclass,Neognathae,8825
75834,superorder,Galloanserae,1549675
75834,order,Anseriformes,8826
75834,family,Anatidae,8830
75834,subfamily,Anatinae,2068716
75834,genus,Anas,8835
75834,species,Anas bahamensis,75834
8837,class,Aves,8782
8837,infraclass,Neognathae,8825
8837,superorder,Galloanserae,1549675
8837,order,Anseriformes,8826
8837,family,Anatidae,8830
8837,subfamily,Anatinae,2068716
8837,genus,Anas,8835
8837,species,Anas capensis,8837
75836,class,Aves,8782
75836,infraclass,Neognathae,8825
75836,superorder,Galloanserae,1549675
75836,order,Anseriformes,8826
75836,family,Anatidae,8830
75836,subfamily,Anatinae,2068716
75836,genus,Anas,8835
75836,species,Anas carolinensis,75836
45631,class,Aves,8782
45631,infraclass,Neognathae,8825
45631,superorder,Galloanserae,1549675
45631,order,Anseriformes,8826
45631,family,Anatidae,8830
45631,subfamily,Anatinae,2068716
45631,genus,Anas,8835
45631,species,Anas castanea,45631
75838,class,Aves,8782
75838,infraclass,Neognathae,8825
75838,superorder,Galloanserae,1549675
75838,order,Anseriformes,8826
75838,family,Anatidae,8830
75838,subfamily,Anatinae,2068716
75838,genus,Anas,8835
75838,species,Anas clypeata,75838
75839,class,Aves,8782
75839,infraclass,Neognathae,8825
75839,superorder,Galloanserae,1549675
75839,order,Anseriformes,8826
75839,family,Anatidae,8830
75839,subfamily,Anatinae,2068716
75839,genus,Anas,8835
75839,species,Anas crecca,75839
75840,class,Aves,8782
75840,infraclass,Neognathae,8825
75840,superorder,Galloanserae,1549675
75840,order,Anseriformes,8826
75840,family,Anatidae,8830
75840,subfamily,Anatinae,2068716
75840,genus,Anas,8835
75840,species,Anas cyanoptera,75840
75841,class,Aves,8782
75841,infraclass,Neognathae,8825
75841,superorder,Galloanserae,1549675
75841,order,Anseriformes,8826
75841,family,Anatidae,8830
75841,subfamily,Anatinae,2068716
75841,genus,Anas,8835
75841,species,Anas diazi,75841
75842,class,Aves,8782
75842,infraclass,Neognathae,8825
75842,superorder,Galloanserae,1549675
75842,order,Anseriformes,8826
75842,family,Anatidae,8830
75842,subfamily,Anatinae,2068716
75842,genus,Anas,8835
75842,species,Anas discors,75842
75843,class,Aves,8782
75843,infraclass,Neognathae,8825
75843,superorder,Galloanserae,1549675
75843,order,Anseriformes,8826
75843,family,Anatidae,8830
75843,subfamily,Anatinae,2068716
75843,genus,Anas,8835
75843,species,Anas erythrorhyncha,75843
75845,class,Aves,8782
75845,infraclass,Neognathae,8825
75845,superorder,Galloanserae,1549675
75845,order,Anseriformes,8826
75845,family,Anatidae,8830
75845,subfamily,Anatinae,2068716
75845,genus,Anas,8835
75845,species,Anas flavirostris,75845
75846,class,Aves,8782
75846,infraclass,Neognathae,8825
75846,superorder,Galloanserae,1549675
75846,order,Anseriformes,8826
75846,family,Anatidae,8830
75846,subfamily,Anatinae,2068716
75846,genus,Anas,8835
75846,species,Anas fulvigula,75846
75847,class,Aves,8782
75847,infraclass,Neognathae,8825
75847,superorder,Galloanserae,1549675
75847,order,Anseriformes,8826
75847,family,Anatidae,8830
75847,subfamily,Anatinae,2068716
75847,genus,Anas,8835
75847,species,Anas georgica,75847
45630,class,Aves,8782
45630,infraclass,Neognathae,8825
45630,superorder,Galloanserae,1549675
45630,order,Anseriformes,8826
45630,family,Anatidae,8830
45630,subfamily,Anatinae,2068716
45630,genus,Anas,8835
45630,species,Anas gracilis,45630
75852,class,Aves,8782
75852,infraclass,Neognathae,8825
75852,superorder,Galloanserae,1549675
75852,order,Anseriformes,8826
75852,family,Anatidae,8830
75852,subfamily,Anatinae,2068716
75852,genus,Anas,8835
75852,species,Anas melleri,75852
75853,class,Aves,8782
75853,infraclass,Neognathae,8825
75853,superorder,Galloanserae,1549675
75853,order,Anseriformes,8826
75853,family,Anatidae,8830
75853,subfamily,Anatinae,2068716
75853,genus,Anas,8835
75853,species,Anas platalea,75853
8839,class,Aves,8782
8839,infraclass,Neognathae,8825
8839,superorder,Galloanserae,1549675
8839,order,Anseriformes,8826
8839,family,Anatidae,8830
8839,subfamily,Anatinae,2068716
8839,genus,Anas,8835
8839,species,Anas platyrhynchos,8839
75854,class,Aves,8782
75854,infraclass,Neognathae,8825
75854,superorder,Galloanserae,1549675
75854,order,Anseriformes,8826
75854,family,Anatidae,8830
75854,subfamily,Anatinae,2068716
75854,genus,Anas,8835
75854,species,Anas poecilorhyncha,75854
75855,class,Aves,8782
75855,infraclass,Neognathae,8825
75855,superorder,Galloanserae,1549675
75855,order,Anseriformes,8826
75855,family,Anatidae,8830
75855,subfamily,Anatinae,2068716
75855,genus,Anas,8835
75855,species,Anas puna,75855
75856,class,Aves,8782
75856,infraclass,Neognathae,8825
75856,superorder,Galloanserae,1549675
75856,order,Anseriformes,8826
75856,family,Anatidae,8830
75856,subfamily,Anatinae,2068716
75856,genus,Anas,8835
75856,species,Anas querquedula,75856
75857,class,Aves,8782
75857,infraclass,Neognathae,8825
75857,superorder,Galloanserae,1549675
75857,order,Anseriformes,8826
75857,family,Anatidae,8830
75857,subfamily,Anatinae,2068716
75857,genus,Anas,8835
75857,species,Anas rubripes,75857
75859,class,Aves,8782
75859,infraclass,Neognathae,8825
75859,superorder,Galloanserae,1549675
75859,order,Anseriformes,8826
75859,family,Anatidae,8830
75859,subfamily,Anatinae,2068716
75859,genus,Anas,8835
75859,species,Anas smithii,75859
45632,class,Aves,8782
45632,infraclass,Neognathae,8825
45632,superorder,Galloanserae,1549675
45632,order,Anseriformes,8826
45632,family,Anatidae,8830
45632,subfamily,Anatinae,2068716
45632,genus,Anas,8835
45632,species,Anas superciliosa,45632
75862,class,Aves,8782
75862,infraclass,Neognathae,8825
75862,superorder,Galloanserae,1549675
75862,order,Anseriformes,8826
75862,family,Anatidae,8830
75862,subfamily,Anatinae,2068716
75862,genus,Anas,8835
75862,species,Anas undulata,75862
75863,class,Aves,8782
75863,infraclass,Neognathae,8825
75863,superorder,Galloanserae,1549675
75863,order,Anseriformes,8826
75863,family,Anatidae,8830
75863,subfamily,Anatinae,2068716
75863,genus,Anas,8835
75863,species,Anas versicolor,75863
1706835,class,Aves,8782
1706835,infraclass,Neognathae,8825
1706835,order,Ciconiiformes,8920
1706835,family,Ciconiidae,8926
1706835,genus,Anastomus,1706834
1706835,species,Anastomus oscitans,1706835
30325,class,Amphibia,8292
30325,superorder,Batrachia,41666
30325,order,Anura,8342
30325,suborder,Neobatrachia,8416
30325,superfamily,Hyloidea,8417
30325,family,Bufonidae,8382
30325,genus,Anaxyrus,651670
30325,species,Anaxyrus boreas,30325
141262,class,Amphibia,8292
141262,superorder,Batrachia,41666
141262,order,Caudata,8293
141262,superfamily,Cryptobranchoidea,30364
141262,family,Cryptobranchidae,30365
141262,genus,Andrias,141261
141262,species,Andrias davidianus,141262
51900,class,Aves,8782
51900,infraclass,Neognathae,8825
51900,order,Psittaciformes,9223
51900,family,Psittacidae,9224
51900,genus,Anodorhynchus,51899
51900,species,Anodorhynchus hyacinthinus,51900
141892,class,Lepidosauria,8504
141892,order,Squamata,8509
141892,clade,Bifurcata,1329961
141892,clade,Unidentata,1329950
141892,clade,Episquamata,1329912
141892,clade,Toxicofera,1329911
141892,suborder,Iguania,8511
141892,family,Dactyloidae,2024747
141892,genus,Anolis,28376
141892,species,Anolis allogus,141892
28377,class,Lepidosauria,8504
28377,order,Squamata,8509
28377,clade,Bifurcata,1329961
28377,clade,Unidentata,1329950
28377,clade,Episquamata,1329912
28377,clade,Toxicofera,1329911
28377,suborder,Iguania,8511
28377,family,Dactyloidae,2024747
28377,genus,Anolis,28376
28377,species,Anolis carolinensis,28377
38893,class,Lepidosauria,8504
38893,order,Squamata,8509
38893,clade,Bifurcata,1329961
38893,clade,Unidentata,1329950
38893,clade,Episquamata,1329912
38893,clade,Toxicofera,1329911
38893,suborder,Iguania,8511
38893,family,Dactyloidae,2024747
38893,genus,Anolis,28376
38893,species,Anolis distichus,38893
38937,class,Lepidosauria,8504
38937,order,Squamata,8509
38937,clade,Bifurcata,1329961
38937,clade,Unidentata,1329950
38937,clade,Episquamata,1329912
38937,clade,Toxicofera,1329911
38937,suborder,Iguania,8511
38937,family,Dactyloidae,2024747
38937,genus,Anolis,28376
38937,species,Anolis sagrei,38937
27642,class,Mammalia,40674
27642,clade,Theria,32525
27642,clade,Eutheria,9347
27642,clade,Boreoeutheria,1437010
27642,superorder,Laurasiatheria,314145
27642,order,Chiroptera,9397
27642,suborder,Microchiroptera,30560
27642,family,Phyllostomidae,9415
27642,subfamily,Glossophaginae,40236
27642,genus,Anoura,27641
27642,species,Anoura caudifer,27642
148021,class,Mammalia,40674
148021,clade,Theria,32525
148021,clade,Eutheria,9347
148021,clade,Boreoeutheria,1437010
148021,superorder,Laurasiatheria,314145
148021,order,Chiroptera,9397
148021,suborder,Microchiroptera,30560
148021,family,Phyllostomidae,9415
148021,subfamily,Glossophaginae,40236
148021,genus,Anoura,27641
148021,species,Anoura geoffroyi,148021
127560,class,Mammalia,40674
127560,clade,Theria,32525
127560,clade,Eutheria,9347
127560,clade,Boreoeutheria,1437010
127560,superorder,Laurasiatheria,314145
127560,order,Eulipotyphla,9362
127560,family,Soricidae,9376
127560,subfamily,Soricinae,183663
127560,genus,Anourosorex,127559
127560,species,Anourosorex squamipes,127560
268756,class,Mammalia,40674
268756,clade,Theria,32525
268756,clade,Eutheria,9347
268756,clade,Boreoeutheria,1437010
268756,superorder,Laurasiatheria,314145
268756,order,Eulipotyphla,9362
268756,family,Soricidae,9376
268756,subfamily,Soricinae,183663
268756,genus,Anourosorex,127559
268756,species,Anourosorex yamashinai,268756
297803,class,Aves,8782
297803,infraclass,Neognathae,8825
297803,order,Charadriiformes,8906
297803,family,Laridae,8910
297803,genus,Anous,297801
297803,species,Anous tenuirostris,297803
50365,class,Aves,8782
50365,infraclass,Neognathae,8825
50365,superorder,Galloanserae,1549675
50365,order,Anseriformes,8826
50365,family,Anatidae,8830
50365,subfamily,Anserinae,2068722
50365,genus,Anser,8842
50365,species,Anser albifrons,50365
8843,class,Aves,8782
8843,infraclass,Neognathae,8825
8843,superorder,Galloanserae,1549675
8843,order,Anseriformes,8826
8843,family,Anatidae,8830
8843,subfamily,Anserinae,2068722
8843,genus,Anser,8842
8843,species,Anser anser,8843
132585,class,Aves,8782
132585,infraclass,Neognathae,8825
132585,superorder,Galloanserae,1549675
132585,order,Anseriformes,8826
132585,family,Anatidae,8830
132585,subfamily,Anserinae,2068722
132585,genus,Anser,8842
132585,species,Anser brachyrhynchus,132585
8849,class,Aves,8782
8849,infraclass,Neognathae,8825
8849,superorder,Galloanserae,1549675
8849,order,Anseriformes,8826
8849,family,Anatidae,8830
8849,subfamily,Anserinae,2068722
8849,genus,Anser,8842
8849,species,Anser caerulescens,8849
107021,class,Aves,8782
107021,infraclass,Neognathae,8825
107021,superorder,Galloanserae,1549675
107021,order,Anseriformes,8826
107021,family,Anatidae,8830
