tax_id,name
249033,Antrozous dubiaquercus
867897,Arielulus aureocollaris
59465,Nyctalus leisleri
94962,Noctilio albiventris
279182,Hipposideros dyacorum
59476,Pteronotus parnellii
130842,Ochotona roylei
9988,Sylvilagus floridanus
476284,Porcula salvania
1530197,Ursus rossicus
161927,Arctocephalus philippii
140016,Urva javanica
317981,Crocidura caspica
1649343,Crocidura lanosa
1198398,Crocidura monticola
413580,Crocidura ichnusae
561571,Crocidura macmillani
329383,Sorex gaspensis
62897,Sorex asper
633647,Myotis rosseti
109477,Myotis capaccinii
611780,Murina aurata
909363,Histiotus magellanicus
288699,Chaerephon jobensis
100184,Lepus starcki
419013,Zalophus wollebaeki
1224817,Vulpes pallida
311557,Mydaus javanensis
30544,Conepatus mesoleucus
561559,Crocidura baileyi
214448,Crocidura nigeriae
389264,Myosorex varius
257448,Cryptotis mexicanus
48905,Podogymnura truei
909368,Glauconycteris egeria
258932,Lasiurus blossevillii
196298,Myotis pruinosus
265731,Cistugo lesueuri
2116674,Molossus aztecus
1497438,Casinycteris ophiodon
1868290,Sylvilagus dicei
48090,Sylvilagus aquaticus
42061,Pronolagus rupestris
41426,Phacochoerus africanus
37190,Arctocephalus gazella
37194,Arctocephalus tropicalis
9715,Mirounga leonina
387911,Crocidura sicula
561569,Crocidura glassi
214465,Crocidura bottegi
62289,Sorex mirabilis
1003236,Cryptotis nigrescens
258946,Pipistrellus coromandra
143942,Chalinolobus tuberculatus
153288,Nycticeinops schlieffeni
556902,Chaerephon leucogaster
155040,Natalus stramineus
30538,Vicugna pacos
248254,Monachus monachus
30547,Mephitis macroura
30552,Spilogale putorius
326577,Bdeogale nigripes
516693,Crocidura attila
1649342,Crocidura kivuana
458326,Suncus megalura
412090,Pipistrellus hanaki
270775,Chalinolobus nigrogriseus
177182,Glauconycteris beatrix
1987007,Kerivoula cuprosa
565068,Scotophilus robustus
312069,Scotophilus viridis
712103,Myotis moluccarum
869068,Hipposideros bicolor '131 KHz'
9792,Equus grevyi
9844,Lama glama
686441,Zalophus japonicus
214441,Crocidura douceti
1378282,Crocidura niobe
148972,Crocidura grassei
2023227,Chodsigoa parva
9414,Megaderma spasma
360967,Ia io
1081694,Pipistrellus ceylonicus
481314,Kerivoula whiteheadi
633648,Kerivoula titania
270777,Nyctophilus arnhemensis
321263,Myotis auriculus
105273,Vespertilio sinensis
258944,Neoromicia somalicus
1162379,Neoromicia malagasyensis
9440,Antrozous pallidus
748910,Cynomops abrasus
1582107,Mormopterus norfolkensis
58069,Hipposideros galeritus
249028,Nycteris arge
703559,Equus capensis
42346,Ochotona rufescens
130821,Ochotona cansus
483865,Sylvilagus brasiliensis
100182,Lepus granatensis
9631,Vulpes velox
1585997,Herpestes semitorquatus
389262,Crocidura neglecta
361457,Crocidura theresae
268775,Megasorex gigas
9368,Atelerix albiventris
124756,Rhinopoma hardwickii
258906,Eptesicus hottentotus
177184,Neoromicia brunneus
685731,Murina hilgendorfi
685785,Murina tubinaris
507606,Eumops underwoodi
999964,Mormopterus jugularis
270735,Hipposideros dinops
187002,Coelops frithii
1116470,Coelops robinsoni
1001563,Scotonycteris zenkeri
130837,Ochotona macrotis
48089,Romerolagus diazi
112021,Lepus mandshuricus
34886,Eumetopias jubatus
92522,Procyon cancrivorus
1400553,Crocidura hutanis
214449,Crocidura olivieri
1365920,Chimarrogale styani
1425348,Cryptotis alticolus
633651,Eudiscopus denticulus
153293,Otonycteris hemprichii
433358,Rhogeessa genowaysi
258938,Myotis fortidens
187017,Murina leucogaster
258920,Parahypsugo eisentrauti
1115866,Eumops patagonicus
584995,Hipposideros fuliginosus
302402,Hipposideros caffer
479723,Nycteris tragata
130819,Ochotona alpina
48083,Brachylagus idahoensis
9981,Lepus capensis
112018,Lepus oiostolus
518691,Ursus deningeri
561074,Vulpes ferrilata
205599,Ichneumia albicauda
1425346,Cryptotis peregrinus
109483,Plecotus austriacus
187009,Barbastella leucomelas
258949,Rhogeessa mira
233766,Myotis vivesi
2291616,Myotis peytoni
1890223,Myotis indochinensis
461400,Aeorestes egregius
685783,Murina peninsularis
646525,Hipposideros doriae
42060,Pronolagus randensis
63224,Lepus saxatilis
494514,Vulpes lagopus
9651,Nasua nasua
269632,Crocidura wuchihensis
217708,Hemiechinus auritus
2080586,Eptesicus japonensis
258925,Kerivoula pellucida
59455,Kerivoula papillosa
2720894,Nyctophilus corbeni
160974,Myotis welwitschii
109482,Myotis blythii
1115884,Eumops dabbenei
59453,Hipposideros diadema
130830,Ochotona erythrotis
9843,Vicugna vicugna
9704,Zalophus californianus
55045,Mydaus marchei
1649339,Crocidura usambarae
456971,Suncus lixus
9384,Sorex hoyi
483536,Neohylomys hainanensis
258955,Scotoecus hirundo
258889,Chalinolobus gouldii
685729,Kerivoula minuta
109481,Myotis nattereri
59461,Myotis adversus
187021,Murina ussuriensis
294650,Laephotis wintoni
1115885,Molossops mattogrossensis
584996,Macronycteris gigas
1873076,Aselliscus dongbacana
1542494,Equus lambei
60891,Sylvilagus transitionalis
85517,Phacochoerus aethiopicus
41806,Babyrousa babyrussa
55047,Bassariscus astutus
516713,Sylvisorex konganensis
62903,Sorex monticolus
62280,Sorex minutus
162630,Echinosorex gymnura
1850281,Scotophilus nucella
423244,Otomops madagascariensis
394056,Hipposideros speoris
9793,Equus asinus
130844,Ochotona thomasi
9614,Canis latrans
68723,Canis adustus
210644,Galerella sanguinea
361456,Crocidura fulvastra
109475,Suncus etruscus
395025,Sorex maritimensis
126317,Sorex bendirii
2698750,Eptesicus andinus
867875,Phoniscus jagorii
258931,Lasiurus atratus
225399,Myotis chinensis
294648,Myotis scotti
2608641,Neoromicia isabella
2580526,Murina liboensis
1582109,Mormopterus kitcheneri
27629,Promops centralis
279184,Hipposideros ater
9791,Equus zebra
379504,Equus hydruntinus
9638,Tremarctos ornatus
354189,Vulpes rueppellii
1707807,Canis lupaster
39089,Phoca groenlandica
95912,Hyaena hyaena
61086,Crocidura beccarii
61094,Crocidura mindorus
214444,Crocidura hirta
516692,Congosorex verheyeni
62899,Sorex samniticus
62902,Sorex alpinus
126319,Sorex sonomae
27665,Idionycteris phyllotis
909369,Glauconycteris variegata
257881,Myotis keenii
1578731,Neoromicia melckorum
187018,Murina puta
59489,Murina suilla
270786,Rhinonicteris aurantia
329870,Triaenops persicus
319699,Equus asinus x caballus
365149,Sylvilagus bachmani
419612,Camelus ferus
39293,Cystophora cristata
61085,Crocidura beatus
62277,Crocidura dsinezumi
656094,Sylvisorex oriundus
62275,Sorex unguiculatus
126318,Sorex ornatus
208972,Craseonycteris thonglongyai
712049,Corynorhinus mexicanus
360158,Plecotus kozlovi
2717976,Chalinolobus picatus
258936,Myotis austroriparius
2510970,Myotis tschuliensis
519446,Myotis flavus
1633875,Myotis rufoniger
159328,Myotis macrotarsus
258928,Dasypterus ega
744863,Murina eleryi
409036,Molossops neglectus
302412,Tadarida aegyptiaca
27622,Molossus molossus
1582141,Mormopterus ridei
188569,Hipposideros pratti
1116359,Hipposideros scutinares
290563,Natalus jamaicensis
1790025,Ochotona nigritia
50378,Sylvilagus nuttallii
9838,Camelus dromedarius
32534,Canis simensis
9678,Crocuta crocuta
268772,Blarinella griselda
9365,Erinaceus europaeus
372076,Pipistrellus rusticus
1381466,Neoromicia helios
257879,Aeorestes cinereus
2664494,Chaerephon bivittatus
94963,Noctilio leporinus
48087,Lepus californicus
425201,Lycalopex gymnocercus
30543,Conepatus leuconotus
643831,Herpestes brachyurus
61088,Crocidura elongata
183721,Crocidura shantungensis
862700,Episoriculus leucops
258960,Eptesicus sagittula
867883,Pipistrellus paterculus
360160,Plecotus ognevi
258945,Nyctophilus geoffroyi
2741458,Mirostrellus joffrei
109479,Myotis mystacinus
302400,Cloeotis percivali
1001576,Molossops temminckii
1833835,Cynomops mexicanus
1001578,Eumops maurus
27627,Nyctinomops laticaudatus
2218597,Otomops harrisoni
185215,Hipposideros turpis
188568,Aselliscus stoliczkanus
59460,Mormoops megalophylla
9790,Equus burchellii
130836,Ochotona ladacensis
187398,Lepus castroviejoi
9643,Ursus americanus
9644,Ursus arctos
242524,Canis indica
673762,Dusicyon australis
101849,Lobodon carcinophaga
30542,Conepatus chinga
39705,Urva edwardsii
1433718,Crossarchus ansorgei
61097,Crocidura paradoxura
61098,Crocidura rhoditis
362336,Suncus varilla
350806,Suncus madagascariensis
1196406,Sorex emarginatus
240004,Sorex thompsoni
262775,Paraechinus aethiopicus
246814,Pipistrellus pygmaeus
385036,Myotis sodalis
177185,Murina cyclotis
2664497,Doryrhina camerunensis
9798,Equus przewalskii
30581,Sylvilagus audubonii
284439,Poelagus marjorita
29084,Arctocephalus forsteri
68728,Chrysocyon brachyurus
210648,Herpestes naso
61093,Crocidura levicula
656089,Crocidura nigricans
128151,Sylvisorex ollula
1159882,Blarinella quadraticauda
329382,Sorex dispar
1052165,Erinaceus roumanicus
29078,Eptesicus fuscus
1001556,Pipistrellus nanulus
360161,Plecotus turkmenicus
2720895,Nyctophilus daedalus
798163,Otonycteris leucophaea
270776,Myotis simus
1442609,Myotis melanorhinus
258939,Myotis ridleyi
249021,Doryrhina cyclops
1197857,Hipposideros griffini
867827,Hipposideros halophyllus
228609,Ochotona pusilla
50380,Sylvilagus palustris
39097,Ursus spelaeus
516710,Crocidura voi
641488,Crocidura luna
61096,Crocidura nigripes
1174664,Feroculus feroculus
27674,Corynorhinus rafinesquii
272799,Plecotus gaisleri
633646,Myotis csorbai
568927,Neoromicia nanus
1833834,Cynomops greenhalli
27620,Eumops perotis
1582108,Mormopterus petersi
1536425,Hipposideros lamottei
1116360,Hipposideros boeadii
302404,Nycteris javanica
130827,Ochotona dauurica
1868287,Sylvilagus andinus
9654,Procyon lotor
214455,Crocidura foxi
62904,Sorex pacificus
268771,Cryptotis magnus
2093334,Mimetillus moloneyi
2720890,Vespadelus pumilus
867838,Kerivoula picta
59485,Vespertilio murinus
526816,Arielulus cuprosus
867814,Arielulus circumdatus
1161940,Histiotus montanus
1582143,Mormopterus halli
1548708,Hipposideros hypophyllus
1536426,Hipposideros marisae
1303000,Babyrousa celebensis
2562269,Canis dirus
1147682,Suncus malayanus
42254,Sorex araneus
62281,Sorex isodon
1196402,Sorex lyelli
1196405,Sorex milleri
242384,Chaerephon pumilus
235651,Nesolagus timminsi
301146,Lepus yarkandensis
273792,Potamochoerus larvatus
9823,Sus scrofa
9642,Ursus thibetanus
9646,Ailuropoda melanoleuca
1295174,Neomonachus tropicalis
9719,Pusa sibirica
328699,Herpestes urva
516696,Crocidura latona
65694,Crocidura sibirica
685767,Crocidura batakorum
1108005,Crocidura rapax
62282,Neomys fodiens
1343854,Sorex thibetanus
757341,Erinaceus amurensis
155035,Kerivoula hardwickii
2448840,Niumbaha superba
233765,Myotis tricolor
412095,Myotis oxygnathus
265733,Myotis annectans
2185265,Murina rongjaingensis
1116357,Hipposideros obscurus
130839,Ochotona pallasi
881650,Sylvilagus robustus
42059,Pronolagus crassicaudatus
452597,Aonyx cinereus
249003,Choeroniscus minor
9423,Phyllostomus hastatus
221087,Miniopterus inflatus
1699535,Hipposideros sp. ARR-2015
1495877,Pteropus pelewensis
58085,Syconycteris australis
1436926,Orthogeomys matagalpae
717921,Cavia fulgida
112849,Ctenomys azarae
1313324,Phaner electromontis
859984,Eulemur rufifrons
554167,Varecia rubra
1419712,"Canis sp. Russia/33,500"
311562,Poecilogale albinucha
61394,Caracal caracal
40240,Artibeus toltecus
2161707,Hsunycteris dashe
263451,Lophostoma silvicolum
519040,Rhinolophus ruwenzorii
409021,Diclidurus isabellus
302395,Taphozous mauritianus
2721787,Pteropus chrysoproctus
13628,Pappogeomys bulleri
1567522,Diplomys labilis
63614,Fukomys bocagei
190504,Coendou insidiosus
43321,Ctenomys sociabilis
112854,Ctenomys pundti
452641,Hydrictis maculicollis
77149,Mustela eversmannii
37029,Prionailurus bengalensis
71121,Viverra tangalunga
27663,Uroderma bilobatum
33544,Chiroderma doriae
446907,Emballonura beccarii
249015,Peropteryx macrotis
249017,Rhynchonycteris naso
450944,Mosia nigrescens
77217,Pteropus tonganus
1495879,Pteropus ualanus
29076,Macroglossus minimus
13458,Cratogeomys fumosus
1464779,Orthogeomys lanius
176508,Makalata macrura
43327,Thrichomys apereoides
902815,Fukomys zechi
10172,Bathyergus suillus
43320,Coendou bicolor
122232,Microcebus rufus
1513475,Pachylemur jullyi
486960,Lepilemur jamesorum
94186,Civettictis civetta
2358195,Gardnerycteris koepckeae
1871418,Rhinolophus shortridgei
1442611,Styloctenium wallacei
442846,Aethalops aequalis
298109,Cynopterus horsfieldii
77216,Pteropus rodricensis
30629,Mesomys stimulax
9460,Cheirogaleus medius
415757,Microcebus mamiratra
1597978,Palaeopropithecus maximus
1313323,Avahi peyrierasi
9833,Hippopotamus amphibius
9664,Mellivora capensis
452646,Neovison vison
46844,Leopardus geoffroyi
1092446,Sturnira perla
1470802,Lonchophylla orienticollina
463803,Diclidurus ingens
249019,Taphozous nudiventris
448077,Pteropus macrotis
1495906,Pteropus pelagicus
143287,Cavia tschudii
92481,Ctenodactylus vali
879289,Ctenomys fodax
112853,Ctenomys occultus
1267572,Moschus anhuiensis
439461,Moschiola meminna
470560,Ictonyx libyca
92062,Mustela altaica
77151,Mustela nigripes
191816,Lynx pardinus
219107,Eupleres goudotii
948073,Micronycteris buriri
9405,Pteropus hypomelanus
2171770,Pattonomys punctatus
466160,Phyllomys dasythrix
34838,Ctenomys boliviensis
879290,Ctenomys lami
630277,Tarsius lariang
1569974,Cheirogaleus lavasoensis
859983,Eulemur rufus
87288,Eulemur flavifrons
78866,Lepilemur ruficaudatus
1738047,Galagoides rondoensis
9472,Perodicticus potto
9849,Tragulus javanicus
36721,Martes melampus
36722,Martes zibellina
61403,Prionailurus planiceps
339609,Smilodon populator
339614,Homotherium serum
249006,Lonchorhina orinocensis
867891,Rhinolophus coelophyllus
170217,Dobsonia praedatrix
556919,Latidens salimalii
132908,Pteropus vampyrus
51338,Castor canadensis
2492405,Phyllomys kerri
10177,Georychus capensis
291259,Cheirogaleus crossleyi
30601,Propithecus tattersalli
68408,Moschus berezovskii
666915,Hyemoschus aquaticus
339612,Miracinonyx trumani
2048657,Homotherium latidens
2703643,Nyctimene rabori
270782,Boneia bidens
101669,Zenkerella insignis
50724,Thomomys monticola
35668,Zygogeomys trichopus
100306,Geomys pinetis
13462,Cratogeomys merriami
35664,Orthogeomys heterodus
108852,Cuniculus paca
10154,Lagostomus maximus
466161,Phyllomys lamarum
10163,Proechimys guairae
42834,Proechimys simonsi
73858,Coendou melanurus
48420,Gulo gulo
33546,Chiroderma villosum
117605,Miniopterus australis
77214,Eidolon helvum
298110,Megaerops ecaudatus
34844,Erethizon dorsatum
78583,Lepilemur dorsalis
867376,Galagoides thomasi
68415,Moschus moschiferus
61408,Otocolobus manul
27647,Chiroderma trinitatum
76834,Rhinolophus arcuatus
446908,Emballonura raffrayana
461398,Centronycteris maximiliani
58057,Acerodon celebensis
589509,Pteropus voeltzkowi
39082,Muscardinus avellanarius
1082180,Anomalurus beecrofti
423610,Fukomys micklemi
108848,Ctenomys maulinus
568393,Phaner pallescens
34828,Eulemur mongoz
1608501,Leopardus guttulus
94194,Prionodon linsang
519037,Rhinolophus blasii
519039,Rhinolophus landeri
430491,Rhinolophus stheno
328968,Otopteropus cartilagonodus
522445,Dobsonia magna
522446,Pteropus molossinus
319527,Melonycteris woodfordi
108582,Geomys arenarius
423607,Fukomys mechowii
1313325,Phaner parienti
867377,Hapalemur occidentalis
122222,Hapalemur aureus
9696,Puma concolor
9691,Panthera pardus
94178,Viverra zibetha
1331094,Carollia manu
196700,Sturnira parvidens
221446,Uroderma magnirostrum
27642,Anoura caudifer
249024,Rhinolophus alcyone
302411,Rhinolophus hildebrandti
2721788,Pteropus melanopogon
2220035,Geocapromys thoracatus
10175,Cryptomys hottentotus
9455,Varecia variegata
89672,Galagoides demidoff
61412,Profelis aurata
700936,Leptonycteris yerbabuenae
89673,Phyllostomus discolor
10157,Myocastor coypus
53279,Octodon lunatus
1416335,Trinomys moojeni
1567507,Callistomys pictus
61867,Ctenomys frater
475618,Propithecus deckenii
1419257,"Canis sp. Belgium/36,000"
659130,Mustela felipei
768574,Lyncodon patagonicus
37030,Prionailurus iriomotensis
61405,Leptailurus serval
138705,Hsunycteris thomasi
545503,Rhinolophus subrufus
556920,Rhinolophus beddomei
187007,Miniopterus fuliginosus
463802,Balantiopteryx infusca
409020,Cyttarops alecto
58079,Nyctimene robinsoni
374419,Megaerops kusnotoi
1559503,Anomalurus pelii
35663,Orthogeomys cherriei
61880,Spalacopus cyanus
30624,Isothrix bistriata
261003,Fukomys kafuensis
88127,Ctenomys torquatus
1310123,Microcebus tanosi
402239,Avahi unicolor
68413,Moschus fuscus
1565733,Lutra nippon
1198222,Diplogale hosei
148068,Micronycteris nicefori
302410,Rhinolophus fumigatus
109476,Rhinolophus euryale
647617,Miniopterus petersoni
326151,Penthetor lucasi
35665,Orthogeomys hispidus
35666,Orthogeomys underwoodi
10146,Galea musteloides
1567524,Pattonomys semivillosus
466157,Phyllomys mantiqueirensis
63769,Ctenomys nattereri
879293,Ctenomys sericeus
981131,Tarsius wallacei
9685,Felis catus
574081,Platyrrhinus matapalensis
1505192,Platyrrhinus guianensis
301158,Haplonycteris fischeri
77229,Balionycteris maculata
58060,Cynopterus brachyotis
2721786,Pteropus caniceps
58078,Notopteris macdonaldi
54071,undetermined Sciuridae 'chipmunks'
1543405,Mysateles prehensilis
10171,Bathyergus janetta
1536794,Ctenomys erikacuellarae
112856,Ctenomys scagliai
55520,Ctenomys talarum
9470,Nycticebus coucang
470562,Melogale personata
34882,Enhydra lutris
32538,Leopardus pardalis
94182,Arctogalidia trivirgata
51012,Artibeus hirsutus
148064,Glyphonycteris daviesi
1078801,Rhinolophus celebensis
519038,Rhinolophus eloquens
58063,Eidolon dupreanum
58081,Pteralopex atrata
328804,Pteropus conspicillatus
1567510,Mesocapromys auritus
1567517,Cuscomys ashaninka
126064,Abrocoma cinerea
261004,Fukomys foxi
423608,Fukomys amatus
756882,Lepilemur hubbardorum
9683,Felis silvestris
9689,Panthera leo
55054,Leptonycteris curasoae
705079,Rousettus obliviosus
10023,Pedetes capensis
35660,Thomomys talpoides
249182,Orthogeomys grandis
1543402,Geocapromys brownii
61866,Ctenomys conoveri
879292,Ctenomys saltarius
300627,Vormela peregusna
94180,Arctictis binturong
933072,Vampyrodes major
148087,Diaemus youngi
13281,Taphozous georgianus
2747556,Neopteryx frosti
1496132,Pteropus tokudae
10169,Thryonomys swinderianus
1567525,Pattonomys occasius
466165,Phyllomys unicolor
176505,Lonchothrix emiliae
1163663,Plagiodontia aedium
122248,Allocebus trichotis
343908,Microcebus lehilahytsara
236272,Microcebus simmonsi
452642,Lutra sumatrana
1353796,Mustela putorius x Mustela putorius furo
9694,Panthera tigris
574064,Platyrrhinus recifinus
999937,Phyllostomus latifolius
441364,Miniopterus africanus
